"Codigo","Estado"
9226007,"Activo"
9226008,"Activo"
9226009,"Activo"
9226010,"Activo"
9226011,"Activo"
9226012,"Activo"
9226013,"Activo"
9226014,"Activo"
9301002,"Activo"
9401009,"Activo"
9401010,"Activo"
9401011,"Activo"
9401012,"Activo"
9401013,"Activo"
9401014,"Activo"
9401015,"Activo"
9401016,"Activo"
9401017,"Activo"
9401018,"Activo"
9401020,"Activo"
9401021,"Activo"
9401022,"Activo"
9401023,"Activo"
9401024,"Activo"
9401025,"Activo"
9401028,"Activo"
9401029,"Activo"
9401030,"Activo"
9401032,"Activo"
9401033,"Activo"
9401034,"Activo"
9401035,"Activo"
9401036,"Activo"
9401037,"Activo"
9401038,"Activo"
9401039,"Activo"
9401040,"Activo"
9401041,"Activo"
9401042,"Activo"
9401043,"Activo"
9401044,"Activo"
9401046,"Activo"
9401047,"Activo"
9401048,"Activo"
9401049,"Activo"
9401050,"Activo"
9401051,"Activo"
9401053,"Activo"
9401054,"Activo"
9401055,"Activo"
9401056,"Activo"
9401057,"Activo"
9401058,"Activo"
9401059,"Activo"
9401060,"Activo"
9401061,"Activo"
9401062,"Activo"
9401063,"Activo"
9401064,"Activo"
9401065,"Activo"
9401066,"Activo"
9401067,"Activo"
9401068,"Activo"
9401069,"Activo"
9401070,"Activo"
9401071,"Activo"
9401072,"Activo"
9401073,"Activo"
9401074,"Activo"
9401075,"Activo"
9401076,"Activo"
9401077,"Activo"
9401078,"Activo"
9401079,"Activo"
9401080,"Activo"
9401081,"Activo"
9401082,"Activo"
9401083,"Activo"
9401084,"Activo"
9401085,"Activo"
9401086,"Activo"
9401087,"Activo"
9401088,"Activo"
9401089,"Activo"
9401090,"Activo"
9401091,"Activo"
9401092,"Activo"
9401093,"Activo"
9401094,"Activo"
9401095,"Activo"
9401096,"Activo"
9401097,"Activo"
9401098,"Activo"
9401099,"Activo"
9401100,"Activo"
9401101,"Activo"
9401102,"Activo"
9401103,"Activo"
9401104,"Activo"
9401105,"Activo"
9401106,"Activo"
9401107,"Activo"
9403003,"Activo"
9403005,"Activo"
9403006,"Activo"
9403007,"Activo"
9403008,"Activo"
9403009,"Activo"
9403010,"Activo"
9403011,"Activo"
9403012,"Activo"
9403013,"Activo"
9403014,"Activo"
9403015,"Activo"
9404001,"Activo"
9404002,"Activo"
9406003,"Activo"
9406004,"Activo"
9406005,"Activo"
9406006,"Activo"
9406007,"Activo"
9406008,"Activo"
9406009,"Activo"
9406010,"Activo"
9406011,"Activo"
9406012,"Activo"
9406013,"Activo"
9406014,"Activo"
9406016,"Activo"
9406018,"Activo"
9406019,"Activo"
9406020,"Activo"
9406021,"Activo"
9406022,"Activo"
9406023,"Activo"
9406024,"Activo"
9406025,"Activo"
9406026,"Activo"
9406027,"Activo"
9406028,"Activo"
9406029,"Activo"
9406030,"Activo"
9406031,"Activo"
9406032,"Activo"
9406033,"Activo"
9406034,"Activo"
9406035,"Activo"
9406036,"Activo"
9406037,"Activo"
9406038,"Activo"
9406039,"Activo"
9406040,"Activo"
9406041,"Activo"
9406042,"Activo"
9406043,"Activo"
9406044,"Activo"
9406045,"Activo"
9406046,"Activo"
9406047,"Activo"
9406048,"Activo"
9406049,"Activo"
9406050,"Activo"
9406051,"Activo"
9408001,"Activo"
9408002,"Activo"
9408003,"Activo"
9408004,"Activo"
9411001,"Activo"
9411002,"Activo"
9411003,"Activo"
9411004,"Activo"
9411005,"Activo"
9411006,"Activo"
9411007,"Activo"
9411008,"Activo"
9411009,"Activo"
9412001,"Activo"
9422004,"Activo"
9422005,"Activo"
9422006,"Activo"
9422007,"Activo"
9422008,"Activo"
9422011,"Activo"
9422012,"Activo"
9422081,"Activo"
9422082,"Activo"
9422083,"Activo"
9422084,"Activo"
9426001,"Activo"
9426002,"Activo"
9426003,"Activo"
9426004,"Activo"
9426005,"Activo"
9522001,"Activo"
9526001,"Activo"
9601001,"Activo"
9817013,"Activo"
9817014,"Activo"
9817015,"Activo"
9817016,"Activo"
9817017,"Activo"
9817018,"Activo"
9817023,"Activo"
9817024,"Activo"
9817028,"Activo"
9817031,"Activo"
9817036,"Activo"
9817038,"Activo"
9817043,"Activo"
9817046,"Activo"
9817047,"Activo"
9817054,"Activo"
9817062,"Activo"
9817076,"Activo"
9817078,"Activo"
9817079,"Activo"
9817080,"Activo"
9817082,"Activo"
9817083,"Activo"
9817088,"Activo"
9817089,"Activo"
9817090,"Activo"
9817092,"Activo"
9817093,"Activo"
9817094,"Activo"
9817095,"Activo"
9817097,"Activo"
9817098,"Activo"
9817099,"Activo"
9817103,"Activo"
9817104,"Activo"
9817106,"Activo"
9817107,"Activo"
9817108,"Activo"
9817110,"Activo"
9817111,"Activo"
9817112,"Activo"
9817113,"Activo"
9817115,"Activo"
9817116,"Activo"
9817117,"Activo"
9817118,"Activo"
9817119,"Activo"
9817120,"Activo"
9817122,"Activo"
9817123,"Activo"
9817124,"Activo"
9817125,"Activo"
9817126,"Activo"
9817127,"Activo"
9817128,"Activo"
9817129,"Activo"
9817131,"Activo"
9817132,"Activo"
9817133,"Activo"
9817134,"Activo"
9817135,"Activo"
9817136,"Activo"
9817137,"Activo"
9817138,"Activo"
9817140,"Activo"
9817141,"Activo"
9817142,"Activo"
9817143,"Activo"
9817144,"Activo"
9817145,"Activo"
9817146,"Activo"
9817147,"Activo"
9817148,"Activo"
9817149,"Activo"
9817150,"Activo"
9817151,"Activo"
9817152,"Activo"
9817153,"Activo"
9817154,"Activo"
9817155,"Activo"
9817156,"Activo"
9817157,"Activo"
9817158,"Activo"
9817159,"Activo"
9817160,"Activo"
9817161,"Activo"
9817162,"Activo"
9817163,"Activo"
9817165,"Activo"
9817166,"Activo"
9817167,"Activo"
9817168,"Activo"
9817169,"Activo"
9817170,"Activo"
9817171,"Activo"
9817172,"Activo"
9817173,"Activo"
9817174,"Activo"
9817175,"Activo"
9817176,"Activo"
9817177,"Activo"
9817178,"Activo"
9817179,"Activo"
9817180,"Activo"
9817181,"Activo"
9817182,"Activo"
9817183,"Activo"
9817184,"Activo"
9817185,"Activo"
9817186,"Activo"
9817187,"Activo"
9817188,"Activo"
9817189,"Activo"
9817190,"Activo"
9817191,"Activo"
9817192,"Activo"
9817193,"Activo"
9817194,"Activo"
9817195,"Activo"
9817196,"Activo"
9817197,"Activo"
9817198,"Activo"
9817199,"Activo"
9817200,"Activo"
9817201,"Activo"
9817202,"Activo"
9817203,"Activo"
9817204,"Activo"
9818002,"Activo"
9818003,"Activo"
9818008,"Activo"
9818017,"Activo"
9818021,"Activo"
9818023,"Activo"
9818026,"Activo"
9818029,"Activo"
9818036,"Activo"
9818039,"Activo"
9818041,"Activo"
9818044,"Activo"
9818045,"Activo"
9818046,"Activo"
9818049,"Activo"
9818054,"Activo"
9818056,"Activo"
9818058,"Activo"
9818061,"Activo"
9818066,"Activo"
9818067,"Activo"
9818068,"Activo"
9818075,"Activo"
9819001,"Activo"
9819002,"Activo"
9819003,"Activo"
9819004,"Activo"
9819005,"Activo"
9819006,"Activo"
9819007,"Activo"
9819008,"Activo"
9819009,"Activo"
9819010,"Activo"
9819011,"Activo"
9819012,"Activo"
9819013,"Activo"
9819014,"Activo"
9819015,"Activo"
9819016,"Activo"
9819017,"Activo"
9819018,"Activo"
9819019,"Activo"
10001001,"Activo"
10001002,"Activo"
10001003,"Activo"
10001004,"Activo"
10004001,"Activo"
10006003,"Activo"
10006004,"Activo"
10012001,"Activo"
10020004,"Activo"
10021001,"Activo"
10117001,"Activo"
10117002,"Activo"
10117003,"Activo"
10117005,"Activo"
10117006,"Activo"
10117007,"Activo"
10117008,"Activo"
10117009,"Activo"
10117010,"Activo"
10117011,"Activo"
10117012,"Activo"
10117013,"Activo"
10117014,"Activo"
10117015,"Activo"
10117016,"Activo"
10117017,"Activo"
10117018,"Activo"
10117019,"Activo"
10117020,"Activo"
10117021,"Activo"
10117022,"Activo"
10117023,"Activo"
10117024,"Activo"
10117025,"Activo"
10117026,"Activo"
10119001,"Activo"
10119002,"Activo"
10119003,"Activo"
10119004,"Activo"
10203001,"Activo"
10203002,"Activo"
10203003,"Activo"
10203005,"Activo"
10203006,"Activo"
10203007,"Activo"
10203008,"Activo"
10203009,"Activo"
10203010,"Activo"
10203011,"Activo"
10203012,"Activo"
10203013,"Activo"
10203014,"Activo"
10203015,"Activo"
10203016,"Activo"
10203017,"Activo"
10203018,"Activo"
10203019,"Activo"
10203020,"Activo"
10203021,"Activo"
10204001,"Activo"
10204003,"Activo"
10204004,"Activo"
10204082,"Activo"
10204083,"Activo"
10204084,"Activo"
10204085,"Activo"
10204086,"Activo"
10207001,"Activo"
10207002,"Activo"
10207003,"Activo"
10207004,"Activo"
10207005,"Activo"
10207006,"Activo"
10211001,"Activo"
10211002,"Activo"
10211003,"Activo"
10211004,"Activo"
10211005,"Activo"
10211006,"Activo"
10211007,"Activo"
10211008,"Activo"
10211009,"Activo"
10211010,"Activo"
10211011,"Activo"
10211012,"Activo"
10211013,"Activo"
10211014,"Activo"
10211015,"Activo"
10211016,"Activo"
10211017,"Activo"
10211018,"Activo"
10211019,"Activo"
10211020,"Activo"
10212001,"Activo"
10212002,"Activo"
10212004,"Activo"
10212080,"Activo"
10212081,"Activo"
10212083,"Activo"
10212084,"Activo"
10212085,"Activo"
10212086,"Activo"
10212087,"Activo"
10212088,"Activo"
10212089,"Activo"
10212090,"Activo"
10222001,"Activo"
10222003,"Activo"
10222004,"Activo"
10222081,"Activo"
10222082,"Activo"
10222083,"Activo"
10222084,"Activo"
10226001,"Activo"
10226002,"Activo"
10226003,"Activo"
10226004,"Activo"
10226005,"Activo"
10226006,"Activo"
10226007,"Activo"
10403001,"Activo"
10403002,"Activo"
10403003,"Activo"
10403004,"Activo"
10403005,"Activo"
10403008,"Activo"
10403009,"Activo"
10403010,"Activo"
10403011,"Activo"
10403012,"Activo"
10403013,"Activo"
10403014,"Activo"
10403015,"Activo"
10403016,"Activo"
10403017,"Activo"
10403018,"Activo"
10403019,"Activo"
10403020,"Activo"
10404003,"Activo"
10410001,"Activo"
10410003,"Activo"
10411001,"Activo"
10411002,"Activo"
10411003,"Activo"
10411007,"Activo"
10411008,"Activo"
10411009,"Activo"
10411010,"Activo"
10411011,"Activo"
10411012,"Activo"
10411013,"Activo"
10411014,"Activo"
10411015,"Activo"
10412002,"Activo"
10412003,"Activo"
10501002,"Activo"
10501003,"Activo"
10501004,"Activo"
10506000,"Activo"
10506001,"Activo"
10506002,"Activo"
10506003,"Activo"
10506004,"Activo"
10506005,"Activo"
10506006,"Activo"
10506007,"Activo"
10506008,"Activo"
10506009,"Activo"
10507001,"Activo"
10507002,"Activo"
10507003,"Activo"
10512001,"Activo"
10512002,"Activo"
10512003,"Activo"
10512004,"Activo"
10512005,"Activo"
10512006,"Activo"
10520001,"Activo"
10520002,"Activo"
10520004,"Activo"
10520005,"Activo"
10520006,"Activo"
10520007,"Activo"
10520008,"Activo"
10520009,"Activo"
10521001,"Activo"
10521002,"Activo"
10521003,"Activo"
10521004,"Activo"
10521005,"Activo"
10521006,"Activo"
10521007,"Activo"
10521008,"Activo"
10601001,"Activo"
10601002,"Activo"
10601003,"Activo"
10601004,"Activo"
10601005,"Activo"
10601006,"Activo"
10601007,"Activo"
10601008,"Activo"
10601009,"Activo"
10601010,"Activo"
10601011,"Activo"
10601012,"Activo"
10601013,"Activo"
10601014,"Activo"
10601015,"Activo"
10601016,"Activo"
10606001,"Activo"
10606002,"Activo"
10606003,"Activo"
10606004,"Activo"
10606005,"Activo"
10606006,"Activo"
10606007,"Activo"
10606008,"Activo"
10606009,"Activo"
10606010,"Activo"
10606011,"Activo"
10606012,"Activo"
10606013,"Activo"
10607001,"Activo"
10607002,"Activo"
10607003,"Activo"
10608001,"Activo"
10612001,"Activo"
10620001,"Activo"
10620002,"Activo"
10701010,"Activo"
10701011,"Activo"
10701012,"Activo"
10706001,"Activo"
10706002,"Activo"
10706003,"Activo"
10706004,"Activo"
10706007,"Activo"
10706008,"Activo"
10706009,"Activo"
10706010,"Activo"
10706011,"Activo"
10706012,"Activo"
10706013,"Activo"
10706014,"Activo"
10706015,"Activo"
10706016,"Activo"
10707001,"Activo"
10707002,"Activo"
10707003,"Activo"
10707004,"Activo"
10707005,"Activo"
10707006,"Activo"
10707007,"Activo"
10707008,"Activo"
10711001,"Activo"
10712000,"Activo"
10712001,"Activo"
10712002,"Activo"
10712003,"Activo"
10712004,"Activo"
10712005,"Activo"
10712006,"Activo"
10712007,"Activo"
10712008,"Activo"
10712009,"Activo"
10712010,"Activo"
10720001,"Activo"
10720002,"Activo"
10720003,"Activo"
10720004,"Activo"
10720005,"Activo"
10720006,"Activo"
10720007,"Activo"
10720008,"Activo"
10721001,"Activo"
10721002,"Activo"
10721003,"Activo"
10803001,"Activo"
10811001,"Activo"
10811002,"Activo"
10906001,"Activo"
10906002,"Activo"
10906003,"Activo"
10906004,"Activo"
10906005,"Activo"
10906007,"Activo"
10907001,"Activo"
10907002,"Activo"
10907003,"Activo"
10912001,"Activo"
10920001,"Activo"
10920002,"Activo"
10921001,"Activo"
11001001,"Activo"
11001002,"Activo"
11006001,"Activo"
11006002,"Activo"
11006003,"Activo"
11006004,"Activo"
11006006,"Activo"
11006007,"Activo"
11006008,"Activo"
11007001,"Activo"
11007002,"Activo"
11007003,"Activo"
11007004,"Activo"
11007005,"Activo"
11012001,"Activo"
11012002,"Activo"
11012003,"Activo"
11012004,"Activo"
11020001,"Activo"
11020002,"Activo"
11020003,"Activo"
11020004,"Activo"
11020005,"Activo"
11020006,"Activo"
11021001,"Activo"
11021002,"Activo"
11021003,"Activo"
11021004,"Activo"
11101001,"Activo"
11101002,"Activo"
11101003,"Activo"
11101004,"Activo"
11101005,"Activo"
11101006,"Activo"
11101007,"Activo"
11101008,"Activo"
11101009,"Activo"
11101010,"Activo"
11101011,"Activo"
11101012,"Activo"
11101013,"Activo"
11101014,"Activo"
11101015,"Activo"
11101016,"Activo"
11106001,"Activo"
11106002,"Activo"
11106003,"Activo"
11217001,"Activo"
11217002,"Activo"
11217004,"Activo"
11217005,"Activo"
11217006,"Activo"
11217007,"Activo"
11301001,"Activo"
11301002,"Activo"
11301003,"Activo"
11301004,"Activo"
11301005,"Activo"
11301006,"Activo"
11301007,"Activo"
11301008,"Activo"
11301009,"Activo"
11301010,"Activo"
11301011,"Activo"
11301012,"Activo"
11301013,"Activo"
11301014,"Activo"
11301015,"Activo"
11301016,"Activo"
11303001,"Activo"
11303002,"Activo"
11303003,"Activo"
11303004,"Activo"
11303005,"Activo"
11303006,"Activo"
11303007,"Activo"
11303008,"Activo"
11303009,"Activo"
11303010,"Activo"
11303011,"Activo"
11303012,"Activo"
11303013,"Activo"
11303014,"Activo"
11303015,"Activo"
11303016,"Activo"
11303017,"Activo"
11303018,"Activo"
11303019,"Activo"
11303020,"Activo"
11303021,"Activo"
11303022,"Activo"
11303023,"Activo"
11304001,"Activo"
11304002,"Activo"
11304003,"Activo"
11304004,"Activo"
11304005,"Activo"
11304006,"Activo"
11304007,"Activo"
11304008,"Activo"
11304009,"Activo"
11304010,"Activo"
11304011,"Activo"
11304012,"Activo"
11304013,"Activo"
11304014,"Activo"
11304015,"Activo"
11304016,"Activo"
11304017,"Activo"
11304018,"Activo"
11304019,"Activo"
11304020,"Activo"
11304021,"Activo"
11304022,"Activo"
11304023,"Activo"
11304024,"Activo"
11304025,"Activo"
11304026,"Activo"
11304027,"Activo"
11304028,"Activo"
11304029,"Activo"
11304030,"Activo"
11304031,"Activo"
11304032,"Activo"
11304033,"Activo"
11304034,"Activo"
11304035,"Activo"
11304036,"Activo"
11306001,"Activo"
11306002,"Activo"
11306003,"Activo"
11306004,"Activo"
11306005,"Activo"
11306006,"Activo"
11306007,"Activo"
11306008,"Activo"
11306009,"Activo"
11306010,"Activo"
11306011,"Activo"
11306012,"Activo"
11306013,"Activo"
11306014,"Activo"
11306015,"Activo"
11306016,"Activo"
11306017,"Activo"
11308001,"Activo"
11310001,"Activo"
11310002,"Activo"
11310003,"Activo"
11310004,"Activo"
11310005,"Activo"
11310006,"Activo"
11310007,"Activo"
11310008,"Activo"
11310009,"Activo"
11310010,"Activo"
11310011,"Activo"
11310012,"Activo"
11310013,"Activo"
11311001,"Activo"
11311002,"Activo"
11311003,"Activo"
11311004,"Activo"
11311005,"Activo"
11311006,"Activo"
11311007,"Activo"
11311008,"Activo"
11311009,"Activo"
11311010,"Activo"
11311011,"Activo"
11311012,"Activo"
11311013,"Activo"
11311014,"Activo"
11311015,"Activo"
11311016,"Activo"
11311017,"Activo"
11311018,"Activo"
11311019,"Activo"
11311020,"Activo"
11311021,"Activo"
11311022,"Activo"
11311023,"Activo"
11311024,"Activo"
11311025,"Activo"
11311026,"Activo"
11311027,"Activo"
11311028,"Activo"
11311029,"Activo"
11311030,"Activo"
11311031,"Activo"
11311032,"Activo"
11311033,"Activo"
11312002,"Activo"
11312003,"Activo"
11312004,"Activo"
11312005,"Activo"
11312006,"Activo"
11312007,"Activo"
11312008,"Activo"
11312009,"Activo"
11312010,"Activo"
11312011,"Activo"
11312012,"Activo"
11312013,"Activo"
11312014,"Activo"
11312015,"Activo"
11312016,"Activo"
11312017,"Activo"
11312018,"Activo"
11312019,"Activo"
11312020,"Activo"
11312021,"Activo"
11312022,"Activo"
11312023,"Activo"
11312024,"Activo"
11312025,"Activo"
11312026,"Activo"
11312027,"Activo"
11312028,"Activo"
11312029,"Activo"
11312030,"Activo"
11312031,"Activo"
11312032,"Activo"
11312033,"Activo"
11312034,"Activo"
11312035,"Activo"
11312036,"Activo"
11312037,"Activo"
11312038,"Activo"
11312039,"Activo"
11312040,"Activo"
11312041,"Activo"
11312042,"Activo"
11312043,"Activo"
11312044,"Activo"
11312045,"Activo"
11320002,"Activo"
11321001,"Activo"
11321002,"Activo"
11321003,"Activo"
11322001,"Activo"
11322002,"Activo"
11326001,"Activo"
11326002,"Activo"
11326003,"Activo"
11326004,"Activo"
11326005,"Activo"
11326006,"Activo"
11326007,"Activo"
11326008,"Activo"
11326009,"Activo"
11326010,"Activo"
11326011,"Activo"
11417001,"Activo"
11417002,"Activo"
11417003,"Activo"
11417004,"Activo"
11417005,"Activo"
11417006,"Activo"
11417007,"Activo"
11417008,"Activo"
11417009,"Activo"
11417010,"Activo"
11417014,"Activo"
11417015,"Activo"
11417016,"Activo"
11417018,"Activo"
11417019,"Activo"
11417020,"Activo"
11417021,"Activo"
11417022,"Activo"
11512001,"Activo"
11512002,"Activo"
11520001,"Activo"
11520002,"Activo"
11520003,"Activo"
11521001,"Activo"
11521002,"Activo"
11521003,"Activo"
11521004,"Activo"
11521005,"Activo"
11521006,"Activo"
11521007,"Activo"
11521008,"Activo"
11603001,"Activo"
11611001,"Activo"
11611002,"Activo"
11611003,"Activo"
11611004,"Activo"
11617001,"Activo"
11617002,"Activo"
11617003,"Activo"
11617004,"Activo"
11617005,"Activo"
11617006,"Activo"
11617007,"Activo"
11617008,"Activo"
11617009,"Activo"
11617010,"Activo"
11617011,"Activo"
11617012,"Activo"
11617013,"Activo"
11617014,"Activo"
11617015,"Activo"
11617016,"Activo"
11619001,"Activo"
11619002,"Activo"
11622001,"Activo"
11622002,"Activo"
11701001,"Activo"
11701002,"Activo"
11701003,"Activo"
11817000,"Activo"
11817001,"Activo"
11817002,"Activo"
11817003,"Activo"
11817004,"Activo"
11817005,"Activo"
11817006,"Activo"
11817007,"Activo"
11817008,"Activo"
11917001,"Activo"
11917002,"Activo"
11917003,"Activo"
11917004,"Activo"
11917005,"Activo"
11917006,"Activo"
11917007,"Activo"
11917008,"Activo"
11917009,"Activo"
11917010,"Activo"
11917011,"Activo"
11917012,"Activo"
11917013,"Activo"
11917014,"Activo"
11917015,"Activo"
11917016,"Activo"
11917017,"Activo"
11917018,"Activo"
11917019,"Activo"
11917020,"Activo"
11917021,"Activo"
11917022,"Activo"
11917023,"Activo"
11917024,"Activo"
11917025,"Activo"
11919001,"Activo"
12023001,"Activo"
12025001,"Activo"
12117001,"Activo"
12117002,"Activo"
12117003,"Activo"
12119001,"Activo"
12217001,"Activo"
12217002,"Activo"
12217003,"Activo"
12217004,"Activo"
12217005,"Activo"
12217006,"Activo"
12217007,"Activo"
12217008,"Activo"
12217009,"Activo"
12217010,"Activo"
12217011,"Activo"
12217012,"Activo"
12217013,"Activo"
12217014,"Activo"
12219001,"Activo"
12219002,"Activo"
12219003,"Activo"
12219004,"Activo"
12219005,"Activo"
12219006,"Activo"
12219007,"Activo"
12219008,"Activo"
12219009,"Activo"
12219010,"Activo"
12219011,"Activo"
12301001,"Activo"
12301002,"Activo"
12301003,"Activo"
12301004,"Activo"
12301005,"Activo"
12301006,"Activo"
12301007,"Activo"
12301008,"Activo"
12301009,"Activo"
12301010,"Activo"
12301011,"Activo"
12301012,"Activo"
12301013,"Activo"
12406001,"Activo"
12408001,"Activo"
12408002,"Activo"
12617001,"Activo"
12723001,"Activo"
12725001,"Activo"
12725002,"Activo"
12725003,"Activo"
12725004,"Activo"
12725005,"Activo"
12817001,"Activo"
12817002,"Activo"
12817003,"Activo"
12817004,"Activo"
12817005,"Activo"
12817006,"Activo"
12817007,"Activo"
12817008,"Activo"
12817009,"Activo"
12817010,"Activo"
12817011,"Activo"
12817012,"Activo"
12817013,"Activo"
12817014,"Activo"
12817015,"Activo"
12817016,"Activo"
12817017,"Activo"
12817018,"Activo"
12817019,"Activo"
12817020,"Activo"
12917001,"Activo"
12917002,"Activo"
12917003,"Activo"
12917004,"Activo"
12917005,"Activo"
13017001,"Activo"
13017002,"Activo"
13017003,"Activo"
13017004,"Activo"
13017005,"Activo"
13017006,"Activo"
13017007,"Activo"
13123001,"Activo"
13123002,"Activo"
13217001,"Activo"
13217002,"Activo"
13217003,"Activo"
13217004,"Activo"
13217005,"Activo"
13217006,"Activo"
13217007,"Activo"
13217008,"Activo"
13217009,"Activo"
13217010,"Activo"
13301001,"Activo"
13301002,"Activo"
13308001,"Activo"
13423001,"Activo"
13425002,"Activo"
13523001,"Activo"
13525001,"Activo"
13525002,"Activo"
13617001,"Activo"
13617002,"Activo"
13617003,"Activo"
13617004,"Activo"
13617005,"Activo"
13617006,"Activo"
13617007,"Activo"
13617008,"Activo"
13617009,"Activo"
13617010,"Activo"
13619001,"Activo"
13717001,"Activo"
13717002,"Activo"
13717003,"Activo"
13717004,"Activo"
13717005,"Activo"
13717006,"Activo"
13717007,"Activo"
13717008,"Activo"
13717010,"Activo"
13717011,"Activo"
13717012,"Activo"
13717013,"Activo"
13717014,"Activo"
13717015,"Activo"
13717016,"Activo"
13717017,"Activo"
13717018,"Activo"
13717019,"Activo"
13717020,"Activo"
13717021,"Activo"
13717022,"Activo"
13717023,"Activo"
13717024,"Activo"
13717025,"Activo"
13717026,"Activo"
13717027,"Activo"
13717028,"Activo"
13717029,"Activo"
13717030,"Activo"
13717031,"Activo"
13717032,"Activo"
13717033,"Activo"
13717034,"Activo"
13717035,"Activo"
13717036,"Activo"
13717037,"Activo"
13717038,"Activo"
13717039,"Activo"
13717040,"Activo"
13717041,"Activo"
13717042,"Activo"
13717043,"Activo"
13717044,"Activo"
13717045,"Activo"
13717046,"Activo"
13717047,"Activo"
13717048,"Activo"
13717049,"Activo"
13717050,"Activo"
13717051,"Activo"
13717052,"Activo"
13717053,"Activo"
13719001,"Activo"
13817001,"Activo"
13817002,"Activo"
13923001,"Activo"
13923002,"Activo"
13923003,"Activo"
14023001,"Activo"
14025002,"Activo"
14025003,"Activo"
14025004,"Activo"
14025005,"Activo"
14025007,"Activo"
14025008,"Activo"
14025009,"Activo"
14025010,"Activo"
14025011,"Activo"
14025012,"Activo"
14117001,"Activo"
14117002,"Activo"
14117003,"Activo"
14117004,"Activo"
14117005,"Activo"
14117006,"Activo"
14117007,"Activo"
14117008,"Activo"
14117009,"Activo"
14117010,"Activo"
14117011,"Activo"
14117012,"Activo"
14117013,"Activo"
14117014,"Activo"
14117015,"Activo"
14117016,"Activo"
14117017,"Activo"
14117018,"Activo"
14117019,"Activo"
14117020,"Activo"
14117021,"Activo"
14117022,"Activo"
14117023,"Activo"
14117024,"Activo"
14119001,"Activo"
14119002,"Activo"
14119003,"Activo"
14119004,"Activo"
14119005,"Activo"
14211001,"Activo"
14220001,"Activo"
14221001,"Activo"
14221002,"Activo"
14221003,"Activo"
14303001,"Activo"
14303002,"Activo"
14303003,"Activo"
14304001,"Activo"
14304002,"Activo"
14304003,"Activo"
14304004,"Activo"
14304005,"Activo"
14304006,"Activo"
14304007,"Activo"
14304008,"Activo"
14304009,"Activo"
14304010,"Activo"
14304011,"Activo"
14304012,"Activo"
14304013,"Activo"
14304014,"Activo"
14304015,"Activo"
14304016,"Activo"
14306001,"Activo"
14306002,"Activo"
14306004,"Activo"
14306005,"Activo"
14306006,"Activo"
14306007,"Activo"
14306008,"Activo"
14306009,"Activo"
14306010,"Activo"
14306011,"Activo"
14306012,"Activo"
14306013,"Activo"
14306014,"Activo"
14306015,"Activo"
14306016,"Activo"
14306017,"Activo"
14306018,"Activo"
14306019,"Activo"
14306020,"Activo"
14306021,"Activo"
14306022,"Activo"
14306023,"Activo"
14307001,"Activo"
14307002,"Activo"
14307003,"Activo"
14307004,"Activo"
14307005,"Activo"
14307006,"Activo"
14307007,"Activo"
14307008,"Activo"
14307009,"Activo"
14307010,"Activo"
14307011,"Activo"
14307012,"Activo"
14308001,"Activo"
14310001,"Activo"
14310002,"Activo"
14310003,"Activo"
14311001,"Activo"
14311002,"Activo"
14311003,"Activo"
14311004,"Activo"
14311005,"Activo"
14311006,"Activo"
14311007,"Activo"
14311008,"Activo"
14311009,"Activo"
14311010,"Activo"
14311011,"Activo"
14311012,"Activo"
14311013,"Activo"
14311014,"Activo"
14311015,"Activo"
14312001,"Activo"
14312002,"Activo"
14312003,"Activo"
14312004,"Activo"
14312005,"Activo"
14312006,"Activo"
14312007,"Activo"
14312008,"Activo"
14312009,"Activo"
14312010,"Activo"
14312011,"Activo"
14312012,"Activo"
14312013,"Activo"
14312014,"Activo"
14312016,"Activo"
14312017,"Activo"
14312018,"Activo"
14312019,"Activo"
14312020,"Activo"
14312021,"Activo"
14312022,"Activo"
14312023,"Activo"
14312024,"Activo"
14312025,"Activo"
14312026,"Activo"
14312027,"Activo"
14312028,"Activo"
14312029,"Activo"
14312030,"Activo"
14312031,"Activo"
14312032,"Activo"
14320001,"Activo"
14320002,"Activo"
14320003,"Activo"
14320004,"Activo"
14320005,"Activo"
14320006,"Activo"
14320007,"Activo"
14320008,"Activo"
14320009,"Activo"
14320010,"Activo"
14321001,"Activo"
14321002,"Activo"
14321003,"Activo"
14321004,"Activo"
14321005,"Activo"
14321006,"Activo"
14326001,"Activo"
14326002,"Activo"
14419001,"Activo"
14517001,"Activo"
14517002,"Activo"
14517003,"Activo"
14517004,"Activo"
14517005,"Activo"
14517006,"Activo"
14517007,"Activo"
14517008,"Activo"
14517009,"Activo"
14517010,"Activo"
14517011,"Activo"
14517012,"Activo"
14517013,"Activo"
14517014,"Activo"
14517015,"Activo"
14517016,"Activo"
14517017,"Activo"
14517018,"Activo"
14517019,"Activo"
14517020,"Activo"
14519001,"Activo"
14519002,"Activo"
14623001,"Activo"
14625002,"Activo"
14625003,"Activo"
14625004,"Activo"
14625005,"Activo"
14625006,"Activo"
14625007,"Activo"
14625008,"Activo"
14625009,"Activo"
14717001,"Activo"
14717003,"Activo"
14717004,"Activo"
14717005,"Activo"
14717006,"Activo"
14717007,"Activo"
14717008,"Activo"
14717009,"Activo"
14717010,"Activo"
14717011,"Activo"
14717012,"Activo"
14717013,"Activo"
14717014,"Activo"
14717015,"Activo"
14717016,"Activo"
14717017,"Activo"
14717018,"Activo"
14717019,"Activo"
14717020,"Activo"
